"ID","RawBarcode","OrderedForInvoiceCode","OrderedForInvoiceDateStamp","OrderedForInvoiceTimeStamp","Spiff","SpiffEndDate","SpiffStartDate","POLineTimeStamp","PODateStamp","DateReserved","Notes","OriginalCost","FreightAmount","FreightInvoiceNumber","ResizePicture","PicturePath","StandardCost","ReserveExclusive","SerialTypeCode","UniqueSellPrice","Discount1","Discount2","Discount3","Discount4","Discount5","Discount6","Discount7","Discount8","Discount9","Discount10","ReserveExclusiveCommentCode","TagPrice","Discount1Method","Discount2Method","Discount3Method","Discount4Method","Discount5Method","Discount6Method","Discount7Method","Discount8Method","Discount9Method","Discount10Method","Discount1Rate","Discount2Rate","Discount3Rate","Discount4Rate","Discount5Rate","Discount6Rate","Discount7Rate","Discount8Rate","Discount9Rate","Discount10Rate","SupplierCode","DyeLot","DoNotService","Available","BinLocationCode","Code","Cost","DateReceived","Features","FloorPlan","FloorPlanDueDate","InvLineDateStamp","InvLineTimeStamp","InvoiceCode","LocationCode","ModelCode","POCode","RunNumber","Status","SupplierInvoice","TrustDocument","TrustDocumentLine"
"128417","","R00015681","2026-09-08 00:00:00","12:53:27:358","","","","13:28:50:346","2026-08-31 00:00:00","2026-09-08 00:00:00","","1565.0000","0.0000","","","","1565.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","OROURKE","","False","True","PULL1","2608069615","1565.0000","2026-09-02 00:00:00","","","1899-12-30 00:00:00","2026-09-08 00:00:00","12:53:27:358","R00015681","","DF7004BE","X141","","Taken","9003991400","","0"
"128465","","R00015748","2026-09-16 00:00:00","15:32:15:658","","","","14:49:03:904","2026-06-15 00:00:00","2026-09-21 00:00:00","","1021.0000","0.0000","","","","1021.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","OROURKE","","False","True","PULL1","2608081047","1021.0000","2026-09-02 00:00:00","","","1899-12-30 00:00:00","2026-09-16 00:00:00","15:32:15:658","R00015748","","DC5004WE","X141","","Taken","9003991400","","0"
"128466","","R00015746","2026-09-16 00:00:00","12:12:36:135","","","","14:49:03:904","2026-06-15 00:00:00","2026-09-21 00:00:00","","1021.0000","0.0000","","","","1021.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","OROURKE","","False","True","PULL1","2608081053","1021.0000","2026-09-02 00:00:00","","","1899-12-30 00:00:00","2026-09-16 00:00:00","12:12:36:135","R00015746","","DC5004WE","X141","","Taken","9003991400","","0"
"128468","","R00015681","2026-09-08 00:00:00","12:53:09:889","","","","14:54:21:563","2026-06-15 00:00:00","2026-09-08 00:00:00","","1565.0000","0.0000","","","","1565.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","OROURKE","","False","True","PULL1","2608072365","1565.0000","2026-09-02 00:00:00","","","1899-12-30 00:00:00","2026-09-08 00:00:00","12:53:09:889","R00015681","","FF7011BN","X141","","Taken","9003991400","","0"
"128478","","R00015774","2026-09-21 00:00:00","09:02:55:815","","","","14:51:06:694","2026-06-15 00:00:00","2026-09-21 00:00:00","","953.0000","0.0000","","","","953.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","OROURKE","","False","True","PULL1","2608079375","953.0000","2026-09-02 00:00:00","","","1899-12-30 00:00:00","2026-09-21 00:00:00","09:02:55:815","R00015774","","TR5006WN","X141","","Taken","9003991400","","0"
"128526","","R00015746","2026-09-16 00:00:00","12:12:06:984","","","","17:44:38:960","2026-08-19 00:00:00","2026-09-16 00:00:00","","1021.0000","0.0000","","","","1021.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","OROURKE","","False","True","PULL1","2608082699","1021.0000","2026-09-02 00:00:00","","","1899-12-30 00:00:00","2026-09-16 00:00:00","12:12:06:984","R00015746","","TC5003WN","X141","","Taken","9003991400","","0"
"128528","","R00015748","2026-09-16 00:00:00","09:48:26:704","","","","17:44:38:960","2026-08-19 00:00:00","2026-09-16 00:00:00","","1021.0000","0.0000","","","","1021.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","OROURKE","","False","True","PULL1","2608078898","1021.0000","2026-09-02 00:00:00","","","1899-12-30 00:00:00","2026-09-16 00:00:00","09:48:26:704","R00015748","","TC5003WN","X141","","Taken","9003991400","","0"
"128539","","R00015681","2026-09-08 00:00:00","12:53:46:394","","","","14:54:47:813","2026-06-15 00:00:00","2026-09-08 00:00:00","","189.0000","0.0000","","","","189.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","OROURKE","","False","True","PULL1","00037","189.0000","2026-09-02 00:00:00","","","1899-12-30 00:00:00","2026-09-08 00:00:00","12:53:46:394","R00015681","","PDR108MB","X141","","Taken","9003991400","","0"
"128540","","R00015681","2026-09-08 00:00:00","12:53:46:394","","","","14:54:47:813","2026-06-15 00:00:00","2026-09-08 00:00:00","","189.0000","0.0000","","","","189.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","OROURKE","","False","True","PULL1","00038","189.0000","2026-09-02 00:00:00","","","1899-12-30 00:00:00","2026-09-08 00:00:00","12:53:46:394","R00015681","","PDR108MB","X141","","Taken","9003991400","","0"
"128598","","S00062666","2025-05-06 00:00:00","14:55:54:336","","","","09:23:53:126","2026-09-01 00:00:00","2026-09-03 00:00:00","","11219.0000","0.0000","","","","13681.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","28029068","11219.0000","2026-09-03 00:00:00","","","","2025-05-06 00:00:00","14:55:54:336","S00062666","","DF48650G/S/P/LP","39233","","Taken","90654042","","0"
"128606","","S00062666","2026-04-22 00:00:00","08:09:20:198","","","","10:38:17:528","2026-07-28 00:00:00","2026-09-03 00:00:00","","359.0000","0.0000","","","","359.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","00003","359.0000","2026-09-03 00:00:00","","","","2026-04-22 00:00:00","08:09:20:198","S00062666","","9028513","38976","","Taken","90654035","","0"
"128615","","AC00010511","2026-09-18 00:00:00","13:49:05:989","","","","09:23:21:355","2026-09-02 00:00:00","2026-09-18 00:00:00","","672.3900","0.0000","","","","621.1500","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","TRANE","","False","True","T","2524K81DYX","672.3900","2026-09-03 00:00:00","","","1899-12-30 00:00:00","2026-09-18 00:00:00","13:49:05:989","AC00010511","06","TLINK360A2VVUH","39254","","Taken","70201927","","0"
"128618","","AC00010511","2026-09-18 00:00:00","13:48:53:564","","","","09:23:21:355","2026-09-02 00:00:00","","","672.3900","0.0000","","","","621.1500","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","TRANE","","False","True","T","2525K818WX","672.3900","2026-09-03 00:00:00","","","1899-12-30 00:00:00","2026-09-18 00:00:00","13:48:53:564","AC00010511","06","TLINK360A2VVUH","39254","","Taken","70201927","","0"
"128626","","R00015383","2026-07-28 00:00:00","13:16:55:883","","","","17:07:40:605","2026-08-03 00:00:00","2026-09-03 00:00:00","","1884.5400","0.0000","","","","2374.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","GEC","","False","True","PULL1","RD517188","1884.5400","2026-09-03 00:00:00","","","","2026-07-28 00:00:00","13:16:55:883","R00015383","","GYE22GMNES","39046","","Taken","187032510","","0"
"128645","","R00015755","2026-09-17 00:00:00","13:03:33:980","","","","13:54:59:733","2026-08-31 00:00:00","2026-09-17 00:00:00","","620.3400","0.0000","","","","822.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","GEC","","False","True","PULL1","SBHD337572N","620.3400","2026-09-03 00:00:00","","","1899-12-30 00:00:00","2026-09-17 00:00:00","13:03:33:980","R00015755","","GFW655SSVWW","39220","","Taken","187032512","","0"
"128701","","S00064811","2026-08-11 00:00:00","12:03:46:416","","","","12:15:09:460","2026-08-20 00:00:00","2026-09-08 00:00:00","","2159.0000","0.0000","","","","2159.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WP001","","False","True","PULL1","DF3102307","2159.0000","2026-09-08 00:00:00","","","","2026-08-11 00:00:00","12:03:46:416","S00064811","","JGD3430GS","39163","5","Taken","8113983922","","0"
"128705","","S00064733","2026-08-06 00:00:00","12:18:01:279","","","","16:18:59:158","2026-08-24 00:00:00","2026-09-08 00:00:00","","652.0000","0.0000","","","","652.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","MIDDLEBY","","False","True","PULL1","72628151","652.0000","2026-09-08 00:00:00","","","","2026-08-06 00:00:00","12:18:01:279","S00064733","","VSL436615RC","39178","","Taken","2252564","","0"
"128708","","S00064706-4","2026-09-17 00:00:00","13:14:25:330","","","","18:12:40:522","2026-08-11 00:00:00","2026-09-21 00:00:00","","672.1100","0.0000","","","","715.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","ALMO","","False","True","PULL1","1074994BAJ","672.1100","2026-09-08 00:00:00","","","","2026-09-17 00:00:00","13:14:25:330","S00064706-4","","AK8234AS","39111","","Taken","MM80911","","0"
"128709","","AC00010511","2026-03-24 00:00:00","17:12:56:146","","","","10:01:05:690","2026-09-02 00:00:00","2026-09-08 00:00:00","","5955.0300","0.0000","","","","5501.1800","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","TRANE","","False","True","T","26353S78JF","5955.0300","2026-09-08 00:00:00","","","","2026-03-24 00:00:00","17:12:56:146","AC00010511","06","5TWV0X48A1000","39255","B","Taken","70199302","","0"
"128710","","AC00010511","2026-03-24 00:00:00","17:10:29:291","","","","10:00:57:211","2026-09-02 00:00:00","2026-09-08 00:00:00","","4975.2800","0.0000","","","","4596.1000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","TRANE","","False","True","T","26292KFDJF","4975.2800","2026-09-08 00:00:00","","","","2026-03-24 00:00:00","17:10:29:291","AC00010511","06","5TWV0X24A1000","39255","B","Taken","70199302","","0"
"128731","","S00064805","2026-08-27 00:00:00","15:57:01:180","","","","09:59:38:627","2026-09-08 00:00:00","2026-09-10 00:00:00","","43.0000","0.0000","","","","43.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","00003","43.0000","2026-09-10 00:00:00","","","","2026-08-27 00:00:00","15:57:01:180","S00064805","","9022113","39278","","Taken","90666047","","0"
"128738","","S00064909","2026-08-27 00:00:00","17:07:17:658","","","","09:36:55:69","2026-09-01 00:00:00","2026-09-10 00:00:00","","11298.0000","0.0000","","","","12468.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","5016643","11298.0000","2026-09-10 00:00:00","","","","2026-08-27 00:00:00","17:07:17:658","S00064909","","CL4850SID/S/P","39236","","Taken","90666041","","0"
"128740","","S00064957","2026-09-08 00:00:00","16:32:03:198","","","","10:02:11:720","2026-09-08 00:00:00","2026-09-10 00:00:00","","11544.0000","0.0000","","","","13104.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","3716028","11544.0000","2026-09-10 00:00:00","","","","2026-09-08 00:00:00","16:32:03:198","S00064957","","PRO3650/LH","39279","","Taken","90666048","","0"
"128742","","S00062666","2026-04-22 00:00:00","08:05:02:721","","","","10:44:01:390","2026-07-28 00:00:00","2026-09-10 00:00:00","","2219.0000","0.0000","","","","2707.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","23347427","2219.0000","2026-09-10 00:00:00","","","","2026-04-22 00:00:00","08:05:02:721","S00062666","","DEU2450BG/R","38976","","Taken","90666039","","0"
"128752","","S00064924","2026-08-31 00:00:00","10:18:28:843","","","","09:40:34:435","2026-09-01 00:00:00","2026-09-10 00:00:00","","4027.0000","0.0000","","","","4027.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","26041320010873","4027.0000","2026-09-10 00:00:00","","","","2026-08-31 00:00:00","10:18:28:843","S00064924","","SRNG110A-1SU","39237","","Taken","90666042","","0"
"128828","","R00015658","2026-09-04 00:00:00","10:35:57:728","","","","17:24:09:842","2026-09-04 00:00:00","2026-09-14 00:00:00","","603.0000","0.0000","","","","603.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BSH","","False","True","PULL1","00291602106080000467","603.0000","2026-09-14 00:00:00","","","","2026-09-04 00:00:00","10:35:57:728","R00015658","","DHG602DUC","39275","","Taken","2188276661","","0"
"128829","","R00015658","2026-09-04 00:00:00","10:35:34:928","","","","17:23:45:746","2026-09-04 00:00:00","2026-09-14 00:00:00","","1455.0000","0.0000","","","","1455.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","BSH","","False","True","PULL1","00552616106060110891","1455.0000","2026-09-14 00:00:00","","","","2026-09-04 00:00:00","10:35:34:928","R00015658","","HDD86052UC","39275","","Taken","2188276661","","0"
"128833","","R00015632-1","2026-09-02 00:00:00","10:59:30:800","","","","16:20:07:891","2026-09-08 00:00:00","2026-09-14 00:00:00","","216.0000","0.0000","","","","301.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","GEC","","False","True","PULL1","MD201799","216.0000","2026-09-14 00:00:00","","","","2026-09-02 00:00:00","10:59:30:800","R00015632-1","","JVM7195SKSS","39290","","Taken","187275459","","0"
"128845","","R00015162-1","2026-07-13 00:00:00","12:28:33:431","","","","16:20:15:712","2026-09-08 00:00:00","2026-09-14 00:00:00","","719.0000","0.0000","","","","942.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","GEC","","False","True","PULL1","MD194351","719.0000","2026-09-14 00:00:00","","","","2026-07-13 00:00:00","12:28:33:431","R00015162-1","","GFD65GSPVDS","39290","","Taken","187275459","","0"
"128861","","R00015699","2026-09-09 00:00:00","16:45:25:545","","","","12:54:17:473","2026-09-14 00:00:00","2026-09-15 00:00:00","","27.9000","0.0000","","","","20.0000","True","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","00001","27.9000","2026-09-14 00:00:00","","","2026-09-14 00:00:00","2026-09-09 00:00:00","16:45:25:545","R00015699","","7013401","39334","","Taken","39334","","0"
"128881","","R00015699","2026-09-09 00:00:00","16:45:07:692","","","","12:54:53:320","2026-09-14 00:00:00","2026-09-15 00:00:00","","27.9000","0.0000","","","","20.0000","True","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","00001","27.9000","2026-09-14 00:00:00","","","2026-09-14 00:00:00","2026-09-09 00:00:00","16:45:07:692","R00015699","","7013400","39334","","Taken","39334","","0"
"128908","","AC00010565-1","2026-08-23 00:00:00","09:04:24:019","","","","16:32:00:391","2026-08-24 00:00:00","2026-09-15 00:00:00","","0.0000","0.0000","","","","2113.5500","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","TRANE","","False","True","","26372TTL1V","0.0000","2026-09-15 00:00:00","","","","2026-08-23 00:00:00","09:04:24:019","AC00010565-1","06","5TAMXC03AV31D","39179","B","Taken","","","0"
"128911","","R00015743","2026-09-16 00:00:00","10:24:30:376","","","","10:25:09:381","2026-09-16 00:00:00","2026-09-16 00:00:00","","0.0000","0.0000","","","","5039.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WP001","","False","True","PULL1","DF3404555","0.0000","2026-09-16 00:00:00","","","","2026-09-16 00:00:00","10:24:30:376","R00015743","","JOEDC530RL","E164","00","Taken","","","0"
"128934","","S00064853","2026-08-19 00:00:00","09:41:42:325","","","","22:21:53:833","2026-09-09 00:00:00","2026-09-17 00:00:00","","2355.0000","0.0000","","","","2355.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","26081320011280","2355.0000","2026-09-17 00:00:00","","","","2026-08-19 00:00:00","09:41:42:325","S00064853","","DRCP033A-1SS","39305","","Taken","90675459","","0"
"128938","","R00015683","2026-09-08 00:00:00","09:59:23:356","","","","13:41:03:244","2026-09-08 00:00:00","2026-09-17 00:00:00","","137.0000","0.0000","","","","137.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","00005","137.0000","2026-09-17 00:00:00","","","","2026-09-08 00:00:00","09:59:23:356","R00015683","","9009547","39288","","Taken","90675457","","0"
"128944","","S00064706-3","2026-07-20 00:00:00","13:06:36:627","","","","10:05:43:842","2026-07-28 00:00:00","2026-09-17 00:00:00","","10491.0000","0.0000","","","","10491.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","WESTYE","","False","True","PULL1","28030294","10491.0000","2026-09-17 00:00:00","","","","2026-07-20 00:00:00","13:06:36:627","S00064706-3","","DF36450C/S/P/LP","38972","","Taken","90675453","","0"
"128973","","S00064965","2026-09-09 00:00:00","11:48:00:895","","","","09:43:53:644","2026-09-15 00:00:00","2026-09-18 00:00:00","","1519.0000","0.0000","","","","1759.0000","False","ALL","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","","0.0000","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","Dollar","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","GEC","","False","True","PULL1","SNSD052208Q","1519.0000","2026-09-18 00:00:00","","","","2026-09-09 00:00:00","11:48:00:895","S00064965","","JTD3000DNWW","39346","","Taken","187370216","","0"
